pnum,date,count,year,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size,days_from_lay,date_first,date_last
20211SW70,2021-04-24,42,2021,SW70,2021-06-07,,,2021-04-21,21.0,4.0,1.0,True,0,2021-05-15,45.0,18.0,5.1,3.0,7.0,7.0,7,59.0,15.0,7.0,0,7,17.1,vz31906,vs84179,True,EX62C,2019.0,6.0,2,447032.33,207397.71,G,1484.64,105.773,143.755,80.7076,0.161472918,3.0,1.0,True,18,1,2021-04-22,2021-04-24,1.0,172,4.0,3.0,2021-04-22,2021-04-24
20211SW72,2021-04-28,373,2021,SW72,2021-05-27,,,2021-04-28,28.0,3.0,1.0,True,0,2021-05-22,52.0,16.0,5.0,3.0,9.0,9.0,0,,,,8,0,,,,,,,,,447082.33,207381.71,G,1661.31,89.09,144.322,9.91233,0.985072304,3.0,1.0,True,24,0,2021-04-28,2021-05-01,0.0,902,5.0,0.0,2021-04-28,2021-05-01
20211SW72,2021-04-29,343,2021,SW72,2021-05-27,,,2021-04-28,28.0,3.0,1.0,True,0,2021-05-22,52.0,16.0,5.0,3.0,9.0,9.0,0,,,,8,0,,,,,,,,,447082.33,207381.71,G,1661.31,89.09,144.322,9.91233,0.985072304,3.0,1.0,True,24,0,2021-04-28,2021-05-01,0.0,902,5.0,1.0,2021-04-28,2021-05-01
20211SW72,2021-04-30,301,2021,SW72,2021-05-27,,,2021-04-28,28.0,3.0,1.0,True,0,2021-05-22,52.0,16.0,5.0,3.0,9.0,9.0,0,,,,8,0,,,,,,,,,447082.33,207381.71,G,1661.31,89.09,144.322,9.91233,0.985072304,3.0,1.0,True,24,0,2021-04-28,2021-05-01,0.0,902,5.0,2.0,2021-04-28,2021-05-01
20211SW72,2021-05-01,337,2021,SW72,2021-05-27,,,2021-04-28,28.0,3.0,1.0,True,0,2021-05-22,52.0,16.0,5.0,3.0,9.0,9.0,0,,,,8,0,,,,,,,,,447082.33,207381.71,G,1661.31,89.09,144.322,9.91233,0.985072304,3.0,1.0,True,24,0,2021-04-28,2021-05-01,0.0,902,5.0,3.0,2021-04-28,2021-05-01
20211SW76,2021-04-28,120,2021,SW76,2021-06-07,,,2021-04-27,27.0,3.0,,True,0,2021-05-18,48.0,15.0,4.7,3.0,7.0,7.0,7,62.0,15.0,7.0,0,7,18.21,vz33688,tr43320,False,,,6.0,adult,447158.33,207352.76,G,1277.93,55.72,145.678,30.3811,0.862680546,3.0,1.0,True,24,0,2021-04-28,2021-05-01,1.0,294,5.0,1.0,2021-04-28,2021-05-01
20211SW76,2021-04-29,4,2021,SW76,2021-06-07,,,2021-04-27,27.0,3.0,,True,0,2021-05-18,48.0,15.0,4.7,3.0,7.0,7.0,7,62.0,15.0,7.0,0,7,18.21,vz33688,tr43320,False,,,6.0,adult,447158.33,207352.76,G,1277.93,55.72,145.678,30.3811,0.862680546,3.0,1.0,True,24,0,2021-04-28,2021-05-01,1.0,294,5.0,2.0,2021-04-28,2021-05-01
20211SW76,2021-04-30,10,2021,SW76,2021-06-07,,,2021-04-27,27.0,3.0,,True,0,2021-05-18,48.0,15.0,4.7,3.0,7.0,7.0,7,62.0,15.0,7.0,0,7,18.21,vz33688,tr43320,False,,,6.0,adult,447158.33,207352.76,G,1277.93,55.72,145.678,30.3811,0.862680546,3.0,1.0,True,24,0,2021-04-28,2021-05-01,1.0,294,5.0,3.0,2021-04-28,2021-05-01
20211SW76,2021-05-01,12,2021,SW76,2021-06-07,,,2021-04-27,27.0,3.0,,True,0,2021-05-18,48.0,15.0,4.7,3.0,7.0,7.0,7,62.0,15.0,7.0,0,7,18.21,vz33688,tr43320,False,,,6.0,adult,447158.33,207352.76,G,1277.93,55.72,145.678,30.3811,0.862680546,3.0,1.0,True,24,0,2021-04-28,2021-05-01,1.0,294,5.0,4.0,2021-04-28,2021-05-01
20211SW82,2021-04-24,3,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-9.0,2021-04-24,2021-05-07
20211SW82,2021-04-25,0,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-8.0,2021-04-24,2021-05-07
20211SW82,2021-04-26,26,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-7.0,2021-04-24,2021-05-07
20211SW82,2021-04-27,16,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-6.0,2021-04-24,2021-05-07
20211SW82,2021-04-28,8,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-5.0,2021-04-24,2021-05-07
20211SW82,2021-04-29,1,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-4.0,2021-04-24,2021-05-07
20211SW82,2021-04-30,3,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-3.0,2021-04-24,2021-05-07
20211SW82,2021-05-01,8,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-2.0,2021-04-24,2021-05-07
20211SW82,2021-05-02,0,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,-1.0,2021-04-24,2021-05-07
20211SW82,2021-05-03,0,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,0.0,2021-04-24,2021-05-07
20211SW82,2021-05-04,0,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,1.0,2021-04-24,2021-05-07
20211SW82,2021-05-05,1,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,2.0,2021-04-24,2021-05-07
20211SW82,2021-05-06,0,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,3.0,2021-04-24,2021-05-07
20211SW82,2021-05-07,0,2021,SW82,2021-06-07,True,,2021-05-03,33.0,4.0,,,0,,,,,,0.0,,0,,,,0,0,,,,,,,,,447327.33,207376.71,G,2826.86,116.137,142.851,25.4751,0.902772294,3.0,1.0,True,84,5,2021-04-24,2021-05-07,-9.0,24,3.0,4.0,2021-04-24,2021-05-07
20211SW83,2021-04-14,2,2021,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0,-3.0,2021-04-14,2021-04-19
20211SW83,2021-04-15,6,2021,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0,-2.0,2021-04-14,2021-04-19
20211SW83,2021-04-16,4,2021,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0,-1.0,2021-04-14,2021-04-19
20211SW83,2021-04-17,145,2021,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0,0.0,2021-04-14,2021-04-19
20211SW83,2021-04-18,66,2021,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0,1.0,2021-04-14,2021-04-19
20211SW83,2021-04-19,60,2021,SW83,2021-06-07,,,2021-04-17,17.0,3.0,1.0,True,0,2021-05-10,40.0,16.0,5.0,3.0,8.0,5.0,1,54.0,15.0,1.0,0,1,12.5,,tr43323,,,,,,447438.33,207316.71,G,2338.92,57.9834,142.233,15.2908,0.964599776,3.0,1.0,True,36,0,2021-04-14,2021-04-19,-3.0,462,6.0,2.0,2021-04-14,2021-04-19
20211SW9,2021-04-27,138,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,-3.0,2021-04-27,2021-05-03
20211SW9,2021-04-28,0,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,-2.0,2021-04-27,2021-05-03
20211SW9,2021-04-29,1,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,-1.0,2021-04-27,2021-05-03
20211SW9,2021-04-30,0,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,0.0,2021-04-27,2021-05-03
20211SW9,2021-05-01,1,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,1.0,2021-04-27,2021-05-03
20211SW9,2021-05-02,9,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,2.0,2021-04-27,2021-05-03
20211SW9,2021-05-03,0,2021,SW9,2021-06-14,,,2021-04-30,30.0,7.0,1.0,True,0,2021-05-21,51.0,15.0,4.6,3.0,7.0,7.0,7,65.0,15.0,7.0,0,7,17.37,tl38496,ty68555,True,EX5A,2019.0,6.0,2,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,True,42,0,2021-04-27,2021-05-03,-3.0,131,3.0,3.0,2021-04-27,2021-05-03
20211SW90,2021-04-21,7,2021,SW90,2021-05-18,,,2021-04-20,20.0,4.0,,,0,,,,5.0,3.0,4.0,,0,,,,0,0,,,,,,,,,447512.33,207309.71,G,3697.94,23.9392,140.952,56.0571,0.558366421,3.0,1.0,True,18,0,2021-04-21,2021-04-23,1.0,33,2.0,1.0,2021-04-21,2021-04-23
20211SW90,2021-04-22,3,2021,SW90,2021-05-18,,,2021-04-20,20.0,4.0,,,0,,,,5.0,3.0,4.0,,0,,,,0,0,,,,,,,,,447512.33,207309.71,G,3697.94,23.9392,140.952,56.0571,0.558366421,3.0,1.0,True,18,0,2021-04-21,2021-04-23,1.0,33,2.0,2.0,2021-04-21,2021-04-23
20211SW90,2021-04-23,1,2021,SW90,2021-05-18,,,2021-04-20,20.0,4.0,,,0,,,,5.0,3.0,4.0,,0,,,,0,0,,,,,,,,,447512.33,207309.71,G,3697.94,23.9392,140.952,56.0571,0.558366421,3.0,1.0,True,18,0,2021-04-21,2021-04-23,1.0,33,2.0,3.0,2021-04-21,2021-04-23
20211W100,2021-04-13,187,2021,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0,-3.0,2021-04-13,2021-04-18
20211W100,2021-04-14,43,2021,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0,-2.0,2021-04-13,2021-04-18
20211W100,2021-04-15,141,2021,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0,-1.0,2021-04-13,2021-04-18
20211W100,2021-04-16,212,2021,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0,0.0,2021-04-13,2021-04-18
20211W100,2021-04-17,113,2021,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0,1.0,2021-04-13,2021-04-18
20211W100,2021-04-18,41,2021,W100,2021-06-17,,,2021-04-16,16.0,4.0,1.0,True,0,2021-05-06,36.0,13.0,4.5,3.0,8.0,5.0,5,50.0,15.0,5.0,0,5,16.52,tl38410,tw41888,True,EX38,2019.0,6.0,2,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,True,36,0,2021-04-13,2021-04-18,-3.0,431,4.0,2.0,2021-04-13,2021-04-18
20211W102,2021-04-20,37,2021,W102,2021-06-17,,,2021-04-19,19.0,7.0,1.0,True,0,2021-05-11,41.0,15.0,4.6,3.0,8.0,6.0,6,55.0,15.0,6.0,0,6,16.8,vz30533,vz29859,False,,2018.0,6.0,3,445323.33,209040.71,G,4827.45,66.3368,66.6848,283.161,0.227688123,5.0,3.0,True,18,0,2021-04-20,2021-04-22,1.0,200,3.0,1.0,2021-04-20,2021-04-22
20211W102,2021-04-21,27,2021,W102,2021-06-17,,,2021-04-19,19.0,7.0,1.0,True,0,2021-05-11,41.0,15.0,4.6,3.0,8.0,6.0,6,55.0,15.0,6.0,0,6,16.8,vz30533,vz29859,False,,2018.0,6.0,3,445323.33,209040.71,G,4827.45,66.3368,66.6848,283.161,0.227688123,5.0,3.0,True,18,0,2021-04-20,2021-04-22,1.0,200,3.0,2.0,2021-04-20,2021-04-22
20211W102,2021-04-22,19,2021,W102,2021-06-17,,,2021-04-19,19.0,7.0,1.0,True,0,2021-05-11,41.0,15.0,4.6,3.0,8.0,6.0,6,55.0,15.0,6.0,0,6,16.8,vz30533,vz29859,False,,2018.0,6.0,3,445323.33,209040.71,G,4827.45,66.3368,66.6848,283.161,0.227688123,5.0,3.0,True,18,0,2021-04-20,2021-04-22,1.0,200,3.0,3.0,2021-04-20,2021-04-22
20211W104,2021-04-23,76,2021,W104,2021-06-17,,,2021-04-25,25.0,4.0,,True,0,2021-05-18,48.0,19.0,4.4,3.0,5.0,4.0,3,62.0,15.0,3.0,0,3,18.1,ty68852,,False,,2020.0,5.0,1,445273.33,208998.71,G,5986.1,65.6083,66.532,337.009,0.920566218,5.0,3.0,True,18,0,2021-04-23,2021-04-25,-2.0,318,2.0,-2.0,2021-04-23,2021-04-25
20211W104,2021-04-24,83,2021,W104,2021-06-17,,,2021-04-25,25.0,4.0,,True,0,2021-05-18,48.0,19.0,4.4,3.0,5.0,4.0,3,62.0,15.0,3.0,0,3,18.1,ty68852,,False,,2020.0,5.0,1,445273.33,208998.71,G,5986.1,65.6083,66.532,337.009,0.920566218,5.0,3.0,True,18,0,2021-04-23,2021-04-25,-2.0,318,2.0,-1.0,2021-04-23,2021-04-25
20211W104,2021-04-25,111,2021,W104,2021-06-17,,,2021-04-25,25.0,4.0,,True,0,2021-05-18,48.0,19.0,4.4,3.0,5.0,4.0,3,62.0,15.0,3.0,0,3,18.1,ty68852,,False,,2020.0,5.0,1,445273.33,208998.71,G,5986.1,65.6083,66.532,337.009,0.920566218,5.0,3.0,True,18,0,2021-04-23,2021-04-25,-2.0,318,2.0,0.0,2021-04-23,2021-04-25
20211W12,2021-04-27,430,2021,W12,2021-06-25,,,2021-04-28,28.0,6.0,,True,0,2021-05-19,49.0,14.0,5.97,4.0,8.0,8.0,8,63.0,15.0,8.0,0,8,18.35,tl38664,ty68265,True,W99,2019.0,6.0,2,446105.33,209157.71,G,1572.27,268.036,87.9321,55.695,0.563598137,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,453,5.0,-1.0,2021-04-27,2021-04-30
20211W12,2021-04-28,241,2021,W12,2021-06-25,,,2021-04-28,28.0,6.0,,True,0,2021-05-19,49.0,14.0,5.97,4.0,8.0,8.0,8,63.0,15.0,8.0,0,8,18.35,tl38664,ty68265,True,W99,2019.0,6.0,2,446105.33,209157.71,G,1572.27,268.036,87.9321,55.695,0.563598137,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,453,5.0,0.0,2021-04-27,2021-04-30
20211W12,2021-04-29,502,2021,W12,2021-06-25,,,2021-04-28,28.0,6.0,,True,0,2021-05-19,49.0,14.0,5.97,4.0,8.0,8.0,8,63.0,15.0,8.0,0,8,18.35,tl38664,ty68265,True,W99,2019.0,6.0,2,446105.33,209157.71,G,1572.27,268.036,87.9321,55.695,0.563598137,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,453,5.0,1.0,2021-04-27,2021-04-30
20211W12,2021-04-30,64,2021,W12,2021-06-25,,,2021-04-28,28.0,6.0,,True,0,2021-05-19,49.0,14.0,5.97,4.0,8.0,8.0,8,63.0,15.0,8.0,0,8,18.35,tl38664,ty68265,True,W99,2019.0,6.0,2,446105.33,209157.71,G,1572.27,268.036,87.9321,55.695,0.563598137,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,453,5.0,2.0,2021-04-27,2021-04-30
20211W16,2021-04-01,0,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-17.0,2021-04-01,2021-04-20
20211W16,2021-04-02,7,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-16.0,2021-04-01,2021-04-20
20211W16,2021-04-03,7,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-15.0,2021-04-01,2021-04-20
20211W16,2021-04-11,0,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-7.0,2021-04-01,2021-04-20
20211W16,2021-04-12,63,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-6.0,2021-04-01,2021-04-20
20211W16,2021-04-13,14,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-5.0,2021-04-01,2021-04-20
20211W16,2021-04-15,0,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-3.0,2021-04-01,2021-04-20
20211W16,2021-04-16,0,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-2.0,2021-04-01,2021-04-20
20211W16,2021-04-17,74,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,-1.0,2021-04-01,2021-04-20
20211W16,2021-04-18,14,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,0.0,2021-04-01,2021-04-20
20211W16,2021-04-19,2,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,1.0,2021-04-01,2021-04-20
20211W16,2021-04-20,13,2021,W16,2021-06-17,,,2021-04-18,18.0,4.0,,True,0,,,,4.9,3.0,9.0,,0,,,,0,0,,,,,,,,,446212.33,209362.71,G,2995.14,74.8045,68.6756,320.995,0.77709104,5.0,3.0,True,66,3,2021-04-01,2021-04-20,-17.0,255,3.0,2.0,2021-04-01,2021-04-20
20211W17,2021-04-24,3,2021,W17,2021-06-17,,,2021-04-23,23.0,3.0,1.0,True,0,2021-05-13,43.0,12.0,5.1,3.0,9.0,9.0,9,57.0,15.0,9.0,0,9,19.16,tw41879,tw41822,False,,2019.0,6.0,2,446242.33,209395.71,G,3095.01,35.8545,67.2438,326.368,0.832612039,5.0,3.0,True,18,2,2021-04-24,2021-04-26,1.0,213,4.0,1.0,2021-04-24,2021-04-26
